# particle-ID, x-position, y-position, z-position, category, properties...
       40011000,   444.645142,   650.790588,     0.868213,    4,  0.000000E+00,  1.000000E+00,  9.083810E+00,  2.995402E+01,  2.315671E+01,  9.990000E+11,  9.990000E+11
       40021000,   444.000000,   652.000000,     1.000000,    4,  0.000000E+00,  0.000000E+00,  8.827309E+00,  2.992079E+01,  2.316951E+01,  9.990000E+11,  9.990000E+11
       40011000,   445.319153,   648.341003,     0.717569,    4,  0.000000E+00,  2.000000E+00,  1.012174E+01,  3.075135E+01,  2.361400E+01,  9.990000E+11,  9.990000E+11
       40031000,   444.000000,   652.000000,     1.000000,    4,  0.000000E+00,  0.000000E+00,  8.686723E+00,  2.999017E+01,  2.324418E+01,  9.990000E+11,  9.990000E+11
       40021000,   443.675293,   652.245361,     0.870718,    4,  0.000000E+00,  1.000000E+00,  8.889988E+00,  3.018715E+01,  2.336793E+01,  9.990000E+11,  9.990000E+11
       40041000,   444.000000,   652.000000,     1.000000,    4,  0.000000E+00,  0.000000E+00,  8.818420E+00,  3.021964E+01,  2.340414E+01,  9.990000E+11,  9.990000E+11
       40021000,   444.348999,   651.454895,     0.842390,    4,  0.000000E+00,  2.000000E+00,  8.687846E+00,  3.001005E+01,  2.325924E+01,  9.990000E+11,  9.990000E+11
       40011000,   444.634888,   647.223694,     1.867853,    4,  0.000000E+00,  3.000000E+00,  1.101249E+01,  3.146417E+01,  2.402079E+01,  9.990000E+11,  9.990000E+11
       40031000,   443.682343,   651.028442,     1.198140,    4,  0.000000E+00,  1.000000E+00,  9.825713E+00,  3.080002E+01,  2.369851E+01,  9.990000E+11,  9.990000E+11
